Word	Occurrences
heroizinhos	1
heroína	1
herpes	1
herético	1
heróis	1
hesitou	1
hidra	1
hipocrisia	1
hipótese	1
hipóteses	1
histórias	1
homicidas	1
honestas	1
honesto	1
honestos	1
honestíssimas	1
honrada	1
honrado	1
honrosos	1
horizontes	1
horrorizar-se	1
horrorosa	1
horrorosas	1
horrorosos	1
horríveis	1
hortas	1
hospedada	1
hospedado	1
hospedados	1
hospedou-se	1
hospitaleiro	1
hospitalidade	1
houveram	1
houvesse	1
humanidades	1
humilha	1
humilhava	1
humilhação	1
humores	1
há-de	1
hábil	1
hálito	1
hípicas	1
hóspedes	1
ideal	1
idear	1
identifica	1
ignominia	1
ignominosa	1
ignorados	1
ignoraria	1
ignorasse	1
ignore	1
ignóbil	1
igualdade	1
ilha	1
ilibado	1
iludia	1
iludir	1
iludir-se	1
ilustre	1
imaculada	1
imagens	1
imaginado	1
imaginam	1
imaginava-os	1
imagine	1
imaginou	1
imberbes	1
imediatamente	1
imediato	1
imersos	1
iminentes	1
imolada	1
imolou	1
imorredoiras	1
imotos	1
impaciência	1
impaciências	1
imperceptivelmente	1
imperioso	1
impertinente	1
imperturbável	1
impetrar	1
impetuoso	1
implacável	1
implicasse	1
implorado	1
implorando	1
implorar	1
implorava	1
importante	1
importuno	1
impostas	1
impostora	1
imposturices	1
impotência	1
impraticável	1
imprecações	1
impressionara	1
imprevidentes	1
impulsos	1
impune	1
impureza	1
imputar	1
impôs-lhe	1
imóvel	1
inadvertida	1
inadvertidamente	1
incendiá-lo	1
incenso	1
incensórios	1
incerta	1
incessantemente	1
incidentes	1
incitou-a	1
inclinada	1
inclinados	1
inclinava	1
inclinou-a	1
incoerência	1
incomoda	1
incomoda-me	1
incomodo	1
incomparavelmente	1
incompreensíveis	1
incorporaram-se	1
incrível	1
inculcar	1
inculta	1
incumbe	1
incumbem	1
incumbência	1
incurável	1
incutira	1
incêndio	1
incógnito	1
incólume	1
incômodo	1
indefinida	1
indefinível	1
indenização	1
independente	1
indicando	1
indicava	1
indigestões	1
indigno	1
indigência	1
indiscrição	1
indispensável	1
indisputável	1
indulgente	1
indulgência	1
indícios	1
inerte	1
inesperada	1
inexperta	1
infama	1
infamante	1
infamantes	1
infamar	1
infantil	1
infelizmente	1
inferira	1
infernos	1
infestado	1
infiltram	1
infinito	1
inflamou-se	1
inflexíveis	1
inflexível	1
influências	1
informarei	1
informações	1
informou-se	1
infunde	1
ingleses	1
inglória	1
ingratidão	1
iniciação	1
inimiga	1
inimigos	1
injuriada	1
injuriosa	1
injusta	1
injustiças	1
injusto	1
inocentemente	1
inquestionavelmente	1
inquieto	1
insaciabilidade	1
insaciavelmente	1
inscrita	1
inscrito	1
insensivelmente	1
insensível	1
insinuar-se	1
insistir	1
insistiu	1
insolente	1
inspirativa	1
inspiração	1
instantâneo	1
instaurada	1
instaurado	1
instinto	1
instintos	1
instrução	1
instância	1
insultados	1
insultando	1
insultá-lo	1
insuportável	1
insânia	1
insólita	1
insólito	1
intacto	1
integridade	1
inteiramente	1
inteligente	1
intencionalmente	1
intercedeu	1
interessa	1
interessada	1
interesseiras	1
interpor-se	1
interpunha	1
interroga	1
interrogatório	1
interrogou	1
interrompidas	1
interrompido	1
intervalos	1
intervenção	1
intima	1
intimado	1
intimaram	1
intimação	1
intimidar	1
intimide	1
intimo	1
intrigado	1
intriguistas	1
intrépido	1
intumescia-se	1
invectivou-a	1
invejavam	1
inventaria	1
inventariou	1
invente	1
inventemos	1
inventou	1
invenção	1
invocações	1
invulnerável	1
invés	1
inçados	1
inédito	1
iracundo	1
iriam	1
ironicamente	1
irrefutáveis	1
irremediavelmente	1
irrequieta	1
irrisório	1
irritação	1
irritou	1
irão	1
irônicas	1
irônico	1
jacobino	1
jantando	1
jardins	1
jarras	1
jarrete	1
jaula	1
javali	1
jerarquia	1
joelho	1
jogador	1
jogava	1
jogo	1
jogos	1
jornaleiros	1
jovialidades	1
judicial	1
judicialmente	1
judiciárias	1
judiciários	1
jugo	1
julgadores	1
julgando	1
julgando-te	1
julgar	1
julgar-se	1
julgara	1
julgaria	1
julgavam	1
julgou	1
junho	1
juntos	1
juntou	1
junção	1
juramentos	1
jurar	1
juro	1
juro-lhe	1
jurídico	1
justifica-se	1
juízos	1
jóias	1
júbilo	1
laborioso	1
lacaios	1
laceradas	1
lacrimosamente	1
lacrimosas	1
lacrimosos	1
ladearam	1
ladeira	1
ladrão	1
laje	1
lajes	1
lampadário	1
lampejos	1
lamúrias	1
lance	1
lanceta	1
lancha	1
lançando	1
lançando-se	1
lançar	1
lançar-se	1
lançava	1
lançou	1
lançá-la	1
lapím	1
larga	1
largava	1
lascar	1
lastimando	1
lastimou	1
laterais	1
laureado	1
lava-me	1
lavariam	1
lavoura	1
lavrador	1
lavrara	1
lavrava	1
legado	1
legal	1
legitima	1
legiões	1
legítimos	1
leia	1
leio	1
leite	1
leitoras	1
leitores	1
lembrando-se	1
lembranças	1
lembrava-me	1
lembravam	1
lembre	1
lembrei	1
leme	1
lente	1
lentes	1
lençol	1
lenços	1
lençóis	1
lera	1
lesma	1
lesse	1
letivo	1
letivos	1
letras	1
levam	1
levando	1
levanta	1
levantar-se	1
levantava	1
levantá-los	1
levassem	1
leve-a	1
levei	1
levo-a	1
levá-la	1
lhas	1
liberalidade	1
libertina	1
libertinagem	1
libertinas	1
librés	1
licenciou-se	1
licor	1
lidas	1
lido	1
ligasse	1
ligava	1
ligeiro	1
ligeiros	1
limiar	1
limpar	1
limpos	1
lindas	1
linhagem	1
lisonjeara	1
lisonjeavam	1
lisonjeavam-no	1
lisonjeou-se	1
lisura	1
liteireiros	1
litígios	1
livramento	1
livrar	1
livraria	1
livrou	1
lição	1
lo-ia	1
localidade	1
logradas	1
lojinha	1
longes	1
lote	1
louco	1
loura	1
louros	1
lousa	1
louvando-a	1
louçanias	1
lucidez	1
lucra	1
ludíbrio	1
lufada	1
lume	1
luto	1
lágrima	1
lástima	1
lástimas	1
léguas	1
lérias	1
lêem	1
língua	1
líquido	1
lógica	1
macete	1
madres	1
magistratura	1
malas	1
malde	1
maleitas	1
malfadada	1
malferido	1
malgas	1
maligna	1
malquerência	1
malsinava	1
malta	1
malucando	1
malucar	1
malvadez	1
malvado	1
mancebo	1
manchas	1
mandado	1
mandam-me	1
mandando	1
mandar-te	1
mandaria	1
mandasses	1
mande-lha	1
mandou-a	1
mandou-me	1
maneira	1
manga	1
manifesta	1
manifestação	1
manivela	1
manjedoura	1
mansidão	1
manta	1
mantivesse	1
mantê-los	1
manufatureiras	1
manuscritos	1
maquinalmente	1
maravilhando	1
maravilhava-se	1
maravilhosa	1
maravilhou	1
maravilhou-se	1
marcasse	1
marear-lhe	1
marejados	1
marginais	1
maridos	1
mariola	1
maroto	1
marquês	1
martelava	1
martírios	1
marujos	1
maré	1
marítimo	1
masmorra	1
masmorras	1
massa	1
mata-mouros	1
matagal	1
matai-me	1
matam	1
mataram-no	1
mataria	1
matariam	1
matasse	1
matassem	1
matava-me	1
mate-me	1
matei	1
materiais	1
maternal	1
matizados	1
matizara	1
matizavam-lhe	1
matizes	1
matá-la	1
matérias	1
mavioso	1
meada	1
meandros	1
mecânicas	1
mediava	1
medicamento	1
medicar	1
medido	1
meditativo	1
meditava	1
meditação	1
meditações	1
medonhos	1
medroso	1
meia-noite	1
meiga	1
meiguice	1
meiguices	1
meio-morta	1
meirinho-geral	1
melhora	1
melhoras	1
melhore	1
melindre	1
melindroso	1
melodias	1
melro	1
melros	1
membros	1
mendigo	1
meninos	1
menosporte	1
mental	1
mentalmente	1
mentindo	1
mentira	1
mentirosa	1
mentisse	1
merecemos	1
mereciam	1
merecida	1
merecido	1
merecimento	1
mereço	1
mereço-lhe	1
mergulha	1
mero	1
mesada	1
mesadas	1
mestres	1
mesura	1
metade	1
meter-se	1
metia	1
mexer	1
milagres	1
milhares	1
milhas	1
milho	1
mimo	1
minguavam-lhe	1
ministros	1
ministério	1
minta	1
minueto	1
minuto	1
miolo	1
mira	1
mirado	1
miradouro	1
misantropo	1
miseráveis	1
missionário	1
missões	1
miséria	1
mobília	1
mochila	1
mochilas	1
modesta	1
modestas	1
mofava	1
moiro	1
moita	1
moles	1
molestasse	1
monasticamente	1
monja	1
monjas	1
montado	1
montar	1
montaria	1
mor	1
morava	1
moribunda	1
moribundas	1
moribundos	1
moroso	1
morrera	1
morrerem	1
morrerias	1
morria	1
mortificar	1
mortificações	1
mortiça	1
mortório	1
moscas	1
mostarda	1
mostrando-lhe	1
mostrar-lhe	1
mostrar-se	1
mostrengo	1
mostrou	1
motivos	1
mourisma	1
movem-se	1
moveram-se	1
movia	1
movido	1
movidos	1
movimentos	1
moços	1
mudamente	1
mudar	1
mudo	1
mudos	1
mugiu	1
multidão	1
mundanas	1
mundos	1
murchas	1
murmurando	1
murmurações	1
murmúrio	1
muscular	1
musculosos	1
musical	1
mutuamente	1
más	1
máximo	1
mínimo	1
nalgum	1
namorado	1
naquelas	1
nariz	1
narizes	1
nascer	1
nascera	1
nascida	1
nascido	1
nascimento	1
natalício	1
naturalidade	1
naufrágios	1
nauta	1
navegação	1
navegou	1
necessária	1
necessários	1
negado	1
negativa	1
negociara	1
negou-lha	1
negras	1
negrura	1
nelas	1
nenhumas	1
nervos	1
nessas	1
neutralidade	1
neve	1
nevoeiro	1
nobilíssimos	1
nocivos	1
noitada	1
noivo	1
nomeado	1
nomes	1
nono	1
nordeste	1
noticiando-lhe	1
noturnas	1
notável	1
novela	1
novelas	1
novelistas	1
noventa	1
noviciado	1
nu	1
nuas	1
nuns	1
nuvem	1
nódoa	1
nódoas	1
núpcias	1
obedecendo	1
obedecesse	1
obedeceu	1
obedecia	1
objetos	1
objurgatória	1
obras	1
obreias	1
obriga	1
obriga-me	1
obrigarei	1
obrigarem	1
obrigaria	1
obrigasse	1
obrigatório	1
obrigavam	1
obrigá-lo	1
obscuro	1
observador	1
obstante	1
obstar	1
obstáculos	1
obtemperar	1
obteve	1
obtida	1
obtido	1
ocorre	1
ocorrer-lhe	1
ocorria	1
ocultar	1
ocultas	1
ocultasse	1
oculto	1
odeio	1
odiavam	1
odioso	1
odiosos	1
odiá-lo	1
ofegante	1
ofendera	1
ofendesse	1
ofendido	1
ofensas	1
ofensiva	1
oferece	1
oferecer	1
oferecia	1
oferecimento	1
oferecê-la	1
oficial	1
oficio	1
ofício	1
oitavo	1
olha	1
olhando	1
olharam-se	1
olharia	1
olhava	1
olivais	1
ombro	1
omitiu	1
onda	1
ondeavam	1
oportuno	1
oposto	1
opróbrio	1
opulento	1
opulência	1
opuseram	1
opusessem	1
orado	1
orador	1
orando	1
orava	1
ordena	1
ordenasse	1
ordenava	1
ordinária	1
orelha	1
orfanara	1
orgulhosa	1
orgulhou-se	1
ornato	1
os-Montes	1
oscilante	1
ousa	1
ousar	1
ousaram	1
outeirinho	1
outeiro	1
ouvi	1
ouvi-la	1
ouvia-os	1
ouvida	1
ouvidas	1
ouvindo-lhe	1
ouvisse	1
ouvissem	1
ouviste	1
ouviu-me	1
ouviu-se	1
ouça	1
pacificamente	1
pacote	1
pacotes	1
pacotinho	1
padecentes	1
padecer	1
padeceu	1
padecido	1
pagado	1
pagam	1
pagar-lhe	1
pagar-me	1
pagaria	1
paguei-lhas	1
painel	1
painéis	1
palacete	1
palavreado	1
palavreando	1
palestras	1
palha	1
palidez	1
palitando	1
palmo	1
palpitava	1
pancada	1
pancadaria	1
pandilhas	1
panegírico	1
paralela	1
paralisam	1
paralisia	1
parapeito	1
parara	1
pararam	1
paraíso	1
parcialidade	1
parecem	1
parecera	1
pareceram	1
pareceu	1
pareceu-lhe	1
parecido	1
parelhas	1
parentesco	1
parlamento	1
paroquial	1
parou-lhe	1
partam	1
partia	1
participando-lhe	1
partida	1
partimos	1
partiu-se	1
partículas	1
parvo	1
pasmado	1
pasmava	1
pasmei	1
passam	1
passara-lhe	1
passarinhada	1
passarinhos	1
passassem	1
passatempo	1
passe	1
passeios	1
passou-as	1
patacões	1
patamar	1
patas	1
paterna	1
paternais	1
patologia	1
patrocínio	1
patrono	1
patrão	1
paus	1
pausa	1
pausando	1
pauzinhos	1
pavor	1
pavorosa	1
paízinho	1
pecado	1
peco	1
pedaço	1
pedaços	1
pedias	1
pedindo-lhe	1
pedir-lhe	1
pedir-me	1
pedira	1
pediria	1
pedisse	1
peditórios	1
pediu-me	1
pega	1
pegam	1
pegar	1
pego	1
peitoril	1
peja	1
pejo	1
pele	1
peles	1
penar	1
penara	1
pendurá-lo	1
penedos	1
penetrou	1
penhascosa	1
pensamos	1
pensarei	1
pensaria	1
pensasse	1
pense	1
pensou	1
pensá-lo	1
pensão	1
penúltimo	1
pequenos	1
perante	1
percebem	1
perceptível	1
perco-a	1
perde	1
perdendo	1
perder-se	1
perder-te	1
perderás	1
perdia	1
perdoada	1
perdoado	1
perdoam	1
perdoará	1
perdoe-me	1
perdoável	1
perfeitamente	1
perfeitas	1
perfeito	1
perfume	1
perfumes	1
perfídia	1
perguntado	1
perguntando	1
perguntando-lhe	1
perguntar-me	1
perguntarem	1
perguntavas	1
perigosa	1
peripécia	1
permaneceu	1
permeio	1
permita	1
permite	1
permitisse	1
pernoitava	1
perpassaram	1
perpetrado	1
perplexidade	1
perseguida	1
perseguido	1
perseguição	1
persiga	1
persigam	1
perspicaz	1
perspicácia	1
persuadir-se	1
pertence	1
pertencer	1
pertences	1
perturbadores	1
perversidade	1
períodos	1
pesada	1
pesadelo	1
pesam	1
pesar	1
pesava	1
pesava-lhe	1
petulância	1
peça	1
picadores	1
picasse	1
pichorra	1
piedoso	1
piloto-mor	1
pimpões	1
pinga	1
pingoleta	1
pintada	1
pintado	1
pintando-lhe	1
pintar	1
pintavas	1
pinto	1
pintor	1
pintá-la	1
pio	1
piorara	1
piores	1
pique	1
pisando	1
piscando	1
pitorescas	1
plaino	1
plangente	1
planizar	1
planizava	1
plantadas	1
planícies	1
plebe	1
plebéia	1
pleito	1
plenamente	1
pobrezinha	1
podemos	1
podendo	1
poderes	1
poderosas	1
poderosos	1
podido	1
podres	1
podê-lo	1
poetando	1
poetas	1
policia	1
poltrões	1
políticas	1
pomba	1
pompa	1
pompas	1
ponderou	1
ponham-na	1
ponta	1
pontapé	1
pontapés	1
pontaria	1
popular	1
porco-sujo	1
portaló	1
porte	1
portos	1
portuense	1
portugueses	1
português	1
porvir	1
porão	1
porção	1
positivamente	1
possante	1
possas	1
posse	1
possibilidade	1
postadas	1
postas	1
postigo	1
postiça	1
poucas	1
poucochinho	1
poupado	1
poupar	1
poupar-te	1
poupou	1
poupou-se	1
pouquinho	1
pousassem	1
pousou	1
povoléu	1
poço	1
pra	1
praticasse	1
praticou	1
praça	1
precatar	1
precauções	1
precavido	1
precedente	1
preceitos	1
precioso	1
precisar	1
precisas	1
precisão	1
predicavam	1
predileção	1
preferência	1
prega	1
pregar	1
pregar-lhe	1
pregasse	1
prejudicaria	1
prejudicial	1
premeditava	1
premiado	1
premiar	1
prendam-no	1
prendas	1
prendem	1
prender	1
prendesse	1
prendê-lo	1
preocupa	1
preocupação	1
preparada	1
preparados	1
preparar	1
preparassem	1
preparava	1
preparou	1
preparou-lhe	1
preparássemos	1
preponderância	1
presenteou	1
presos	1
pressentimento	1
pressão	1
prestante	1
prestar	1
presumidos	1
presumível	1
presunçoso	1
presunções	1
preto	1
preveni-lo	1
prevenida	1
prevenir	1
prevenirem	1
prevista	1
prezar	1
preço	1
primaveras	1
priminha	1
primitiva	1
primogênita	1
primogênito	1
primor	1
principia	1
principiaria	1
principiou	1
princípio	1
privando	1
privar	1
privarem-na	1
privavam	1
privação	1
privações	1
proa	1
probabilidades	1
proceder	1
procedesse	1
procedia	1
procedimento	1
proclamando	1
proclamava	1
procura	1
procuradas	1
procurador	1
procurando	1
procurasse	1
procurava	1
procurou	1
procurá-la	1
profanaram	1
proferia	1
proferida	1
proferir	1
professe	1
professei	1
profetisas	1
prognóstico	1
programa	1
proibido	1
proibiria	1
projeto	1
prometes	1
prometessem	1
prometeu	1
prometi	1
prometiam	1
prometidos	1
prometo-lhe	1
prontamente	1
prontificando-se	1
pronto	1
prontos	1
proporções	1
propostas	1
propriedades	1
prosa	1
prosadores	1
prosaica	1
prostrada	1
protege-me	1
protegesse	1
protegida	1
protegido	1
proteja	1
protejo	1
protestaria	1
protestava	1
protetor	1
protetores	1
provar	1
provarei	1
prove	1
proveria	1
providenciaram	1
provinciana	1
provocando	1
provocando-os	1
provocação	1
provou	1
provável	1
prudencial	1
prática	1
préstimo	1
próximos	1
publicidade	1
puderes	1
pudessem	1
pueril	1
puerilmente	1
pulmão	1
pulmões	1
pulo	1
pungentíssima	1
punhal	1
pureza	1
puro	1
puríssimo	1
puxa-me	1
página	1
pálidas	1
pássaros	1
pátrios	1
pérfidos	1
péssima	1
pétalas	1
pêras	1
pêsames	1
pó	1
pólvora	1
pô-lo	1
põe-me	1
põe-se	1
pública	1
público	1
púrpura	1
qualidades	1
quarta	1
quartilho	1
quartinho	1
quebradas	1
quebrado	1
quebrantada	1
quebrantados	1
quebrantando	1
quedam	1
quedou	1
queixa	1
queixando-se	1
queixar	1
queixar-me	1
queixar-se	1
queixaria	1
queixas	1
queixo	1
queixosos	1
quente	1
quer-me	1
quer-se	1
querela	1
querem-me	1
quererias	1
querias	1
quero-a	1
quero-te	1
querubim	1
questões	1
quieto	1
quinhão	1
quintais	1
quinto	1
rabicho	1
raciocínio	1
racionais	1
racional	1
raiar	1
raivas	1
rajadas	1
ramilhetes	1
raminhos	1
ramos	1
rampa	1
rangendo	1
rangido	1
raparigas	1
rapaziada	1
rapou	1
rara	1
raros	1
rasas	1
rasgado	1
rasgá-la	1
raso	1
rastos	1
ratazanas	1
ratoeiras	1
reagiu	1
reais	1
realizadas	1
realizados	1
realizassem	1
realização	1
reanimá-la	1
rebates	1
rebatido	1
rebelde	1
rebelião	1
rebeliões	1
rebrilha	1
rebrilham	1
rebuçada	1
recair	1
recanto	1
recearam-se	1
recebemo-la	1
receberia	1
recebiam	1
recebê-la	1
recebê-lo	1
recebíamos	1
receies	1
receita	1
receosa	1
recepção	1
reclinado	1
reclusão	1
recobra	1
recobrou	1
recolha	1
recolhe	1
recolher-me	1
recolhera-se	1
recolheram	1
recolheu	1
recolheu-se	1
recolhia	1
recolhimento	1
recomendando-lhe	1
recomendar-lhe	1
recomendavam	1
recomendações	1
recomendou-lhe	1
recomendou-me	1
recomeçava	1
reconcentrando	1
reconciliar-se	1
reconciliarem-se	1
reconhecer	1
reconheceu	1
reconhecia	1
reconheço	1
recorda	1
recordando	1
recordando-se	1
recordaram	1
recordava	1
recordações	1
recordo	1
recreio	1
recriminado	1
recusa	1
recusar-lhe	1
redarguir	1
rede	1
redenção	1
redes	1
redimido	1
redobrar	1
redobre	1
redobrou	1
redonda	1
refalsada	1
refalsado	1
refaças	1
refletindo	1
reflexionando-lhe	1
reflexivos	1
reforçam	1
refregas	1
refrigeram	1
refrigerar	1
refrigério	1
refugiado	1
refulgente	1
regalar	1
regalias	1
regedor	1
regenerar-se	1
regeneração	1
regougou	1
regozijo	1
regra	1
reino	1
rejeitada	1
rejeitado	1
rejeitara	1
rejeitava	1
rejeitou	1
rejeitou-a	1
rejeição	1
rejubila	1
relacionada	1
relancearam	1
relanceou	1
relanço	1
relatando-lhe	1
relatou	1
relaxou	1
relações	1
relembra	1
relendo	1
releu	1
reluz	1
reluzir	1
relva	1
relé	1
relê	1
relê-la	1
relíquia	1
rematava	1
rematou	1
remediar	1
remeter-lhe	1
remeteu	1
remetia	1
remia	1
reminiscência	1
reminiscências	1
remirava	1
remordendo	1
remorso	1
remotas	1
remoto	1
removendo	1
remunerado	1
remédios	1
renascer	1
renasceu	1
rendimento	1
renúncia	1
repara	1
reparava	1
reparo	1
repartimento	1
repartimentos	1
repartirei	1
repartisse	1
repartiu	1
repelisse	1
repeliu	1
repeliu-o	1
repente	1
repetem	1
repetia	1
repetiam	1
repetindo	1
repetiram-se	1
repetisse	1
replica	1
replicar-lhe	1
replicara	1
repousar	1
represada	1
representar	1
reprimir	1
reproduzissem	1
repugnante	1
reputava	1
requerimento	1
requerimentos	1
resgatar-te	1
resgate	1
resguardar	1
resguardo	1
resignadas	1
resignar	1
resignação	1
resigná-la	1
resiste	1
resistem	1
resistido	1
resistiriam	1
resmoneou	1
resolvida	1
respeitador	1
respeitosamente	1
respeitou	1
respeitável	1
respira-se	1
respirado	1
respiradouro	1
respiro	1
responderam	1
responderás	1
respondes	1
respondido	1
responsabilidade	1
ressentida	1
ressentimento	1
ressequidas	1
ressoa	1
ressonar	1
resta	1
restabelecerá	1
restam	1
restantes	1
restaram	1
restaurar-se	1
restava	1
restavam	1
restavam-lhe	1
restilho	1
restitui-lo	1
restituindo	1
restituir-lhe	1
restolhada	1
resvalar	1
reta	1
retardado	1
retenção	1
reter	1
reter-me	1
reteve	1
retirada	1
retirando	1
retirar-se	1
retirarmos	1
retrata	1
retratá-lo	1
retraía-se	1
retrocediam	1
retórica	1
reuniam	1
reuniões	1
revelava	1
revendo	1
rever-se	1
reverberava	1
reviramento	1
reviver	1
revoar	1
revoltos	1
revolução	1
reza	1
rezam	1
rezando	1
rezar	1
rezo	1
ri-se	1
ria	1
ribas	1
rico	1
ricos	1
ridícula	1
rigores	1
rijeza	1
riqueza	1
riquezas	1
rir	1
rir-se	1
risada	1
risonho	1
riu	1
rixados	1
robustos	1
rodeando	1
rodearam	1
rogado	1
rogava	1
rogo	1
rogos	1
romana	1
romancistas	1
rompemos	1
rompendo	1
rompera	1
rompesse	1
rompeu	1
rompiam	1
rompimento	1
ronceira	1
rosetas	1
rouba	1
roubada	1
roubar-te	1
roubaram	1
roubou	1
rouca	1
roxa	1
roxos	1
rudeza	1
ruinosos	1
rumo	1
rápido	1
rápidos	1
rãs	1
ré	1
réplicas	1
rópia	1
sabedora	1
saberei	1
sabiam	1
sabias	1
saboreando	1
saboreou	1
sabê-lo	1
sacode	1
sacramentos	1
sacrificado	1
sacrificar-se	1
sacrifícios	1
sacrílegas	1
sacudia	1
sacudida	1
sacudiu	1
sadia	1
sadios	1
sagrado	1
saiam	1
saindo	1
sairia	1
sairmos	1
saiu-se	1
salitrosas	1
saltando	1
saltaram	1
salteador	1
saltei	1
salto	1
salvar-se	1
salvar-te	1
salvara	1
salvarem	1
salvasse	1
salvo	1
salvou	1
sambra	1
sanciona	1
sanguinário	1
sanguinários	1
sanha	1
sanhudo	1
santificada	1
santos	1
sapateiro	1
sarcástica	1
sarcástico	1
sarraceno	1
sarro	1
sarças	1
saudar	1
saudosa	1
sazão	1
saí	1
saíam	1
saídas	1
saírem	1
secos	1
secreto	1
sede	1
sedentos	1
sedimentos	1
segredos	1
segredou	1
segredou-lhe	1
segue	1
segui-lo	1
seguiam	1
seguidas	1
seguido	1
seguiram	1
seguirem	1
seguisse	1
seguissem	1
seguiu-a	1
segundas	1
segura	1
segurança	1
segurar-lhe	1
segurou	1
seiscentas	1
selva	1
sem-cerimônia	1
semana	1
semanalmente	1
semanas	1
semeia	1
semelhança	1
sensatos	1
sentado	1
sentando-o	1
sentasse	1
sentava	1
sente	1
sentem	1
sentenciado	1
senti	1
sentias	1
sentida	1
sentidas	1
sentido	1
sentindo-se	1
sentinela	1
sentir-lhe	1
sentir-se	1
sentirei	1
sentiu-se	1
sentá-lo	1
separada	1
separam	1
separava	1
sepulcral	1
sequestrava	1
ser-lhe	1
ser-lo	1
ser-me	1
ser-nos	1
ser-te	1
serena	1
serenos	1
seres	1
serias	1
serras	1
sertã	1
servente	1
servido	1
serviria	1
servisse	1
serviu	1
servo	1
serôdios	1
sessenta	1
setembro	1
severa	1
severo	1
sexto	1
sezões	1
sibilava	1
siga	1
significa	1
significado	1
significativa	1
significativo	1
silveirais	1
silvestres	1
silvo	1
simonte	1
simpatizava	1
simpleza	1
simulado	1
simulando	1
simular	1
simultâneas	1
sinais	1
sinceramente	1
sincero	1
singularmente	1
sinistra	1
sinistras	1
sinistro	1
sintomas	1
sinônimo	1
sistema	1
sitio	1
soada	1
soalheiro	1
soalho	1
soar-lhe	1
soaram	1
soará	1
sobe	1
sobeja	1
sobejamente	1
sobejavam	1
soberana	1
soberbamente	1
sobra-lhe	1
sobre-rolda	1
sobreiro	1
sobreiros	1
sobrescritado	1
sobrescrito	1
sobrescritou	1
sobressaltada	1
sobressaltado	1
sobreveio	1
sobreviver	1
sobreviver-te	1
social	1
socorrido	1
socorrê-la	1
sofras	1
sofreria	1
sofreu	1
sofriam	1
sofrias	1
sofro	1
sofrível	1
sogas	1
sogro	1
solar	1
solarengos	1
soldar	1
solenemente	1
solicita	1
solicitando	1
solicitar	1
solicitava	1
solicitou	1
solilóquio	1
solo	1
solta	1
soltando	1
soltas	1
solteiro	1
soluçando	1
sombras	1
sombria	1
sombrios	1
somos	1
sonha	1
sonhada	1
sonhado	1
sonhei	1
sopé	1
sossegadamente	1
sossegou	1
sossegá-lo	1
soubemos	1
souberes	1
sovando	1
sr	1
ss	1
suar	1
suavemente	1
suaves	1
suavizar	1
subiam	1
subida	1
subiram	1
subiu	1
subjugado	1
sublime	1
submergem	1
submeto	1
subsequentes	1
subsídio	1
subtitle	1
sucedem	1
suceder	1
sucedessem	1
sucessivos	1
sucesso	1
suciando	1
sucumbires	1
sufocava	1
sufocação	1
suga-o	1
sugerir-me	1
sugeriu	1
sulcava	1
suma	1
sumas	1
sumir-se	1
sumiu-se	1
suor	1
supersticiosamente	1
supetão	1
suplicação	1
suplico	1
supondo	1
suponha	1
suponho	1
suposta	1
supostos	1
supria	1
suprimiu	1
supunha	1
supunham	1
surdos	1
surgindo	1
surpreendente	1
surpreendera	1
surpreendeu	1
surpreendido	1
surpresa	1
surradas	1
suspeitar	1
suspeitou	1
suspendendo	1
suspensos	1
suspensão	1
suspiro	1
suspiros	1
suspirosa	1
sustentou	1
sustentá-la	1
susteria	1
sustinha	1
sutilezas	1
sutilmente	1
sé	1
série	1
sílabas	1
símbolo	1
sóror	1
sôfrega	1
súbita	1
súplica	1
tacitamente	1
taciturnidade	1
taciturno	1
tais	1
tamanhas	1
tardam	1
tarefa	1
tarimba	1
tarraxa	1
tatear	1
teimara	1
tela	1
tem-na	1
tem-nos	1
tem-se	1
tema	1
temer	1
temerá	1
temerária	1
temia	1
temiam-no	1
temor	1
temperamento	1
tempestade	1
templos	1
temporada	1
temporal	1
temporária	1
tenciona	1
tenda	1
tendentes	1
tendo-lhe	1
tenebrosa	1
tenham	1
tenho-lhe	1
tenso	1
tentando	1
tentações	1
tento	1
tença	1
teorias	1
terapêutica	1
terem	1
teremos	1
ternas	1
ternura	1
território	1
terrores	1
terríveis	1
terão	1
teses	1
teso	1
testemunho	1
teto	1
tetos	1
teve-lhe	1
tigre	1
timidamente	1
timidez	1
tinha-as	1
tinhas	1
tinido	1
tio-avô	1
tira	1
tirando	1
tiranias	1
tiranos	1
tirante	1
tirarás	1
tirasse	1
tiraste	1
tirava	1
tiravam	1
tiravam-no	1
tirei	1
tirem	1
tirou-lhe	1
tirte	1
title	1
tivemos	1
tivera	1
tiveste	1
tivéssemos	1
to	1
toada	1
toalha	1
tocado	1
tocando	1
tocante	1
tocasse	1
tocou	1
todo-nada	1
tojos	1
tola	1
tolda	1
tolerável	1
tolher	1
tolo	1
toma	1
tomava	1
tomei-o	1
tona	1
tonizar	1
topa	1
toque	1
tordo	1
tormenta	1
tormentosas	1
tornarei	1
tornarem	1
tornava	1
tornou-se	1
torturada	1
torva	1
tosando	1
tosquiou	1
tosse	1
trabalha	1
trabalhei	1
trabalhosas	1
traga-a	1
tragar	1
traição	1
trajar	1
tranquilizar	1
transfigurado	1
transigir	1
transição	1
transluzia	1
translúcidas	1
transmitida	1
transportar	1
transportarem	1
transportá-lo	1
